Feature.ID,BS1,BS2,BS3,BW1,BW2,BW3,kingdom,phylum,class,order,family,genus,species,Consensus
442fcd5e28e3e2096b61f8be2c4251d8,0,0,0,19,0,0,k__Fungi,p__Rozellomycota,c__Rozellomycota_cls_Incertae_sedis,o__Rozellomycota_ord_Incertae_sedis,f__Rozellomycota_fam_Incertae_sedis,g__Rozellomycota_gen_Incertae_sedis,s__Rozellomycota_sp,0.833
1fd13bf305ba9e90a8982624ff773ba2,0,0,0,19,0,0,k__Fungi,,,,,,,0.75
b19bc1d4cc2dfb7fc4d17a5187457d00,0,0,0,19,0,0,k__Fungi,,,,,,,0.667
cc8c218ecc0ad9ea28f7413d30fb1790,0,0,0,19,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Russulales,f__Russulaceae,g__Russula,,0.75
bf13446fb52b1d1de4db56e2c9a04727,0,0,0,0,0,19,k__Fungi,p__Ascomycota,c__Saccharomycetes,o__Saccharomycetales,f__Saccharomycetales_fam_Incertae_sedis,g__Candida,,0.636
2ddbc98e8008d6739dcce661218c2a30,18,0,0,0,0,0,k__Fungi,,,,,,,0.75
c23d7f4f4d0ede7ffa619dad6780b65e,11,0,7,0,0,0,Unassigned,,,,,,,0
5ed2ceb73a6b40e45e840dfb6dac118e,8,0,10,0,0,0,k__Fungi,,,,,,,0.667
8a3eaa5f957eb0704cb2ad7d4c583e10,6,0,12,0,0,0,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Glomerellales,f__Plectosphaerellaceae,,,0.636
11a932bf47cfa173fcaeda809a57f15e,0,18,0,0,0,0,Unassigned,,,,,,,0
bc57b23be3e14320c78687ca7b7d1a47,0,18,0,0,0,0,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Phaeosphaeriaceae,g__Phaeosphaeria,,0.636
0c50e3fbd38242bcb60c404830a494df,0,0,18,0,0,0,k__Alveolata,p__Dinophyta,c__Dinophyceae,o__Peridiniales,f__Thoracosphaeraceae,g__Scrippsiella,s__Scrippsiella_sp,0.667
a364a01ee366ec4bea5e35bf6fd204d9,0,0,0,18,0,0,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,,,,0.75
857d9035f90931e1b47ca1a612d6a97d,0,0,0,18,0,0,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium,,0.846
e277f8aacb5ec72224c5533f68741848,0,0,0,18,0,0,k__Fungi,p__Mucoromycota,c__Umbelopsidomycetes,o__Umbelopsidales,f__Umbelopsidaceae,g__Umbelopsis,s__Umbelopsis_sp,0.692
c1d12f767039b16f687ef7332e5efaa3,0,0,0,18,0,0,k__Fungi,p__Ascomycota,,,,,,0.583
4f9af2af197b2400031f1fdfbda64d79,0,0,0,18,0,0,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,,,0.75
33f1e7f586fdbddf15b40daa4efca691,0,0,0,18,0,0,k__Fungi,,,,,,,0.714
f88ef8da0ee9827e82364698882e25a9,0,0,0,6,6,6,k__Fungi,,,,,,,0.6
e9b12201643931103160ac3eb0cca654,17,0,0,0,0,0,k__Fungi,,,,,,,0.8
7b7adf1202969cb0f894d7c424929812,11,6,0,0,0,0,k__Fungi,p__Ascomycota,,,,,,0.571
6c6f7ef0439d4dfee7cb00f7bcca6d93,7,0,10,0,0,0,Unassigned,,,,,,,0
a60a6a3edd21059f85123ebd0f203820,0,0,17,0,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Strophariaceae,g__Hypholoma,,0.583
580ec61f1433a6077e9472edc6b2bc38,0,0,17,0,0,0,k__Fungi,,,,,,,0.75
b444be6a7bea0730edde252d7fab5f57,0,0,0,17,0,0,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Lasiosphaeriaceae,g__Schizothecium,s__Schizothecium_sp,0.583
e5504d7d6a947bc999c40db5988ca968,0,0,0,17,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Trechisporales,f__Hydnodontaceae,g__Luellia,s__Luellia_sp,0.833
7f1d2f3a96b9bbfadd6116ee9b7ba891,0,0,0,17,0,0,k__Fungi,p__Ascomycota,,,,,,0.571
c8aa13e5c2b63e823b247cd8e2c8da92,0,0,0,17,0,0,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium,,0.692
f5d14e8827d81c303b1be08bb82317b3,0,0,0,17,0,0,k__Fungi,p__Ascomycota,,,,,,0.667
8e810281b42cfaf401eb2d288988fdee,0,0,0,17,0,0,k__Fungi,p__Basidiomycota,,,,,,0.556
c3872d143d661f570a060856f56eb9ee,0,0,0,17,0,0,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__Mortierella_sp,0.909
deedbb69f60d9504691d17fdb3c2db7a,0,0,0,17,0,0,k__Fungi,p__Ascomycota,,,,,,0.75
90b0d32283a8a7ceff41990f8b61cc81,0,0,0,17,0,0,k__Fungi,p__Basidiomycota,,,,,,0.6
719cd9662226c3ddb6be2f60bfa03962,0,0,0,17,0,0,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiaceae,g__Scytalidium,s__Scytalidium_sp,0.75
a22be228808b1f28a9f731d92317d27c,0,0,0,17,0,0,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Phaeosphaeriaceae,g__Paraphoma,,0.545
f1dad6597e24bbead5e128afc944abe6,0,0,0,17,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Thelephorales,f__Thelephoraceae,g__Tomentella,s__Tomentella_sp,0.571
af200d58b40fc5c833e5ca23f1c49c68,0,0,0,17,0,0,k__Fungi,p__Ascomycota,,,,,,0.667
9187a6ab8b0bc0b0fbcde0840ad8625b,0,0,0,17,0,0,k__Fungi,p__Basidiomycota,c__Geminibasidiomycetes,o__Geminibasidiales,f__Geminibasidiaceae,g__Geminibasidium,s__Geminibasidium_sp,0.818
9abb58830173a0a04fbea8237b7e61ce,0,0,0,0,17,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Psathyrellaceae,g__Coprinellus,,0.727
55c200d38a9243d9d36a5e8627c5984c,0,0,0,0,17,0,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,0.667
3940bf076282595d552d7140b3adeaf1,0,0,0,0,8,9,k__Fungi,,,,,,,0.625
5b3a06351dcdd819c54ba4501f1289b6,0,0,0,0,0,17,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__Mortierella_sp,0.667
4e71312c4d6598e58b51274d88b5e510,0,0,0,0,0,17,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Coniochaetales,f__Coniochaetaceae,g__Coniochaeta,s__Coniochaeta_sp,0.636
9973cb3dc075072db337ec5beaa10dc4,0,0,0,0,0,17,Unassigned,,,,,,,0
5594e20da8256b5e1eb31895a54914b8,10,6,0,0,0,0,Unassigned,,,,,,,0
6bd1035e2cdb945136876c082c5553d2,0,16,0,0,0,0,k__Fungi,,,,,,,0.75
4d2d2eedc1a4d4083dc432f7b5b39a2f,0,16,0,0,0,0,k__Fungi,,,,,,,0.667
2b9520394072a8e65c885fa84a011114,0,0,16,0,0,0,k__Fungi,,,,,,,0.6
2c073c540dbd1aed89af946f73ebd992,0,0,16,0,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Hymenogastraceae,,,0.615
9470f33267fb2789eb9015dc4c6b77d1,0,0,16,0,0,0,Unassigned,,,,,,,0
1e1e51bac858f60666188e9bde2ba1a9,0,0,0,16,0,0,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,,,,0.909
facbdd2b12fa77889c3d2cf8d8e7670f,0,0,0,16,0,0,k__Fungi,p__Basidiomycota,,,,,,0.583
b17f143733f648b5a2847c519fdc0e63,0,0,0,16,0,0,k__Fungi,p__Ascomycota,,,,,,0.778
dd6e6dc352b5a07bdb8d511c71db0a0b,0,0,0,16,0,0,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Venturiales,f__Venturiaceae,g__Venturia,s__Venturia_sp,0.727
45c95796aec17eb5029562ef4d8bf0cd,0,0,0,16,0,0,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__Mortierella_sp,0.727
5a8a9cf606362dc7b8bab1d274c4bbf6,0,0,0,16,0,0,k__Fungi,,,,,,,0.75
8eb4e3ccc9e7c29804502f34d05e6e49,0,0,0,0,16,0,Unassigned,,,,,,,0
2a6bf02a2e91f5cea16d44b0aaba92f9,0,0,0,0,0,16,k__Fungi,,,,,,,0.75
ee6ed498a9892bc8c2da71af20d1b49d,0,0,0,0,0,16,k__Fungi,,,,,,,0.857
00041a6c3f5d956b1582dbc6ac90ac65,0,0,0,0,0,16,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Aspergillus,,0.833
0bf10d6d2ebb9bfe42a23ce72ee2d85d,15,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,0.667
17b07dcaf07ddfcfbe1c259fe01f4a99,15,0,0,0,0,0,k__Fungi,p__Basidiomycota,,,,,,0.556
c4a064ae7fb682189a258bace314e177,0,15,0,0,0,0,k__Fungi,p__Ascomycota,,,,,,0.571
3f375ca44feee954603bd95733f8cbbd,0,15,0,0,0,0,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Pleosporaceae,g__Alternaria,,0.667
bfb0477d58a2c215596ea48cfe30014d,0,0,15,0,0,0,k__Fungi,,,,,,,0.6
c2142c989650d4eb4e8b258b8f311b68,0,0,15,0,0,0,k__Fungi,,,,,,,0.75
8e5e708596e80a8e613fca89e4b1065a,0,0,15,0,0,0,k__Fungi,,,,,,,0.6
4ad0f81da942bf77306c2c5aa3a664d5,0,0,15,0,0,0,k__Fungi,,,,,,,0.667
7b9d0b23efe2ca306ebc2c2919d69304,0,0,0,15,0,0,k__Fungi,p__Basidiomycota,,,,,,0.556
1a6d230a89aa8a896e89bff7a5619a78,0,0,0,15,0,0,k__Fungi,,,,,,,0.6
d1ec54f0d0f34aea74ee251793781c2d,0,0,0,15,0,0,k__Fungi,p__Mucoromycota,c__Umbelopsidomycetes,o__Umbelopsidales,f__Umbelopsidaceae,g__Umbelopsis,s__Umbelopsis_sp,0.643
071474b772b0fa2c757b1280c8df2cd1,0,0,0,15,0,0,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,,,0.909
d3c8b643b891d332cdae2428b4c0d2ba,0,0,0,15,0,0,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium,,0.692
08b72f3240857e2be3936893f81335f0,0,0,0,15,0,0,Unassigned,,,,,,,0
5423c6eaca067a775f86a533972862a1,0,0,0,15,0,0,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Exophiala,,0.667
746308ba8e3e356d9b744bb42beb62bf,0,0,0,15,0,0,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Mycosphaerellales,f__Teratosphaeriaceae,g__Teratosphaeria,s__Teratosphaeria_sp,0.636
30f05f6b664085cd38055682bbc90e68,0,0,0,15,0,0,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,1
30de51c5b1783588dc87b67458689f81,0,0,0,0,15,0,k__Fungi,,,,,,,0.571
675944d7539e2174e0018bf3f336707a,0,0,0,0,0,15,k__Fungi,p__Mucoromycota,c__Umbelopsidomycetes,o__Umbelopsidales,f__Umbelopsidaceae,g__Umbelopsis,s__Umbelopsis_sp,0.833
07bb1eb0ec630db746c10b30ce3c9eba,6,0,8,0,0,0,k__Fungi,,,,,,,0.6
a8f59b872120804be5cfa4509953b990,3,0,11,0,0,0,k__Fungi,,,,,,,0.75
a6f377bee1db3ce897e1d9e74cea1ac8,3,0,11,0,0,0,k__Fungi,,,,,,,0.6
08b57ecf25833be6f879aaaac7024537,0,8,6,0,0,0,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,0.667
56c49ee55cfa5d843de35e16ef9c0681,0,0,14,0,0,0,Unassigned,,,,,,,0
9aed8d21a6be8206cd9617a4e55026eb,0,0,14,0,0,0,k__Fungi,,,,,,,0.8
7177e6ec276ed312fbeb04b8c9d46505,0,0,14,0,0,0,k__Fungi,p__Ascomycota,,,,,,0.6
6bd8b73678364b464db93fc7d2ad0902,0,0,14,0,0,0,k__Fungi,,,,,,,0.778
4b11e54a61b54dd1164dd3c77d80c70c,0,0,14,0,0,0,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Phaeosphaeriaceae,g__Paraphoma,,0.75
2d0728b8894242db2920e4468a18d595,0,0,0,14,0,0,k__Fungi,p__Ascomycota,,,,,,0.7
4eb2c3763c468fe219fd14399108a857,0,0,0,14,0,0,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,,,0.727
23501fd662420c18eb8ad7f3e7ca6901,0,0,0,14,0,0,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Thelebolales,f__Pseudeurotiaceae,,,0.545
15cce29d5627403bb1939216096efa69,0,0,0,14,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Russulales,f__Russulaceae,g__Russula,s__Russula_sp,0.615
c2d0df8efccdeff7ae45ade420c6b7a1,0,0,0,14,0,0,k__Fungi,,,,,,,0.6
79f0a974661207f849ba9767ffb0a179,0,0,0,14,0,0,k__Fungi,p__Ascomycota,,,,,,0.625
6e16fa1a172712d371dde84090ea2660,0,0,0,14,0,0,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,0.667
fb18bbdbd5c427d40362184c60982391,0,0,0,14,0,0,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Chaetomium,s__Chaetomium_sp,0.636
27561f5c18f98fb8c1c8287128103041,0,0,0,14,0,0,k__Fungi,,,,,,,0.75
225c5929685f1d965c197740fb049218,0,0,0,14,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Hygrophoraceae,g__Hygrophorus,,0.583
a050ee9be04b2e67349ae98bcfd7c9bc,0,0,0,14,0,0,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Phaeosphaeriaceae,g__Phaeosphaeria,,0.636
649bb0c555430481b49e492c0abd1f87,0,0,0,14,0,0,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__Mortierella_sp,0.583
5948e81aaf6544dcc0c5fe5e08602969,0,0,0,7,7,0,k__Fungi,,,,,,,0.625
c768325ef3fd0950a09676c45c438a3a,0,0,0,0,14,0,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,,,,0.636
7625c9c9b465d3ad448f934cbb8028ad,0,0,0,0,7,7,k__Fungi,,,,,,,0.667
fdcdc23fde810011e2a868653b7bd42a,0,0,0,0,0,14,k__Fungi,,,,,,,0.6
31b674fc74a1275b714aeea92b5f2026,0,0,0,0,0,14,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,0.667
8b16198670f75f5c1ff98580b7a41b2d,13,0,0,0,0,0,k__Fungi,,,,,,,0.6
0839080242bb1f42220e1887ee6a5281,0,0,13,0,0,0,k__Fungi,,,,,,,0.667
1d7a24cd565a5f862c87f9fea4cdbc45,0,0,13,0,0,0,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreales_fam_Incertae_sedis,g__Acremonium,,0.75
f447579b4d74d0d73680f8f8190388e5,0,0,13,0,0,0,k__Fungi,,,,,,,0.667
c7ef109f3f40fe8c36b9f30bc25cd9f7,0,0,13,0,0,0,k__Fungi,,,,,,,0.667
0c5c8f7b7d7299e5afb72a8e1e009a77,0,0,13,0,0,0,k__Fungi,,,,,,,0.833
dae0236101a709a35cc6d590d30b74e7,0,0,0,13,0,0,k__Fungi,,,,,,,0.667
83265f089b0eef03fd7cc5d6640728cd,0,0,0,13,0,0,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Microascales,f__Microascaceae,g__Scedosporium,s__Scedosporium_boydii,0.545
63ee571069a8cf97448c371c1a7032ca,0,0,0,13,0,0,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Pleurotheciales,f__Pleurotheciaceae,g__Pleurothecium,,0.556
3367e92c4e43cbc8305c99dd37e585a8,0,0,0,13,0,0,k__Fungi,p__Ascomycota,,,,,,0.667
89186b952e013a0ae73d1c7491c2b567,0,0,0,13,0,0,k__Fungi,p__Ascomycota,c__Laboulbeniomycetes,o__Pyxidiophorales,f__Pyxidiophorales_fam_Incertae_sedis,g__Pyxidiophorales_gen_Incertae_sedis,s__Pyxidiophorales_sp,0.583
2a216bc66bfee66f90a63eeba5362617,0,0,0,13,0,0,k__Fungi,,,,,,,0.6
95220970d1c96e603252fedb832e2939,0,0,0,13,0,0,k__Fungi,p__Mucoromycota,c__Umbelopsidomycetes,o__Umbelopsidales,f__Umbelopsidaceae,g__Umbelopsis,s__Umbelopsis_sp,0.909
d9e16d0fda782b5eddbd6edd929c4587,0,0,0,13,0,0,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Cladophialophora,s__Cladophialophora_sp,0.545
c2cdbbed147138772900afda9f4753be,0,0,0,13,0,0,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,0.667
7897cb31298c57c07a6675a3248c805b,0,0,0,13,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Sebacinales,f__Serendipitaceae,g__Serendipita,s__Serendipita_sp,0.538
ad63b9bd8c7b396ecbd6ada2101928b8,0,0,0,0,0,13,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,0.667
d910af1ea583f38b8d4dddfbc8f33784,12,0,0,0,0,0,k__Fungi,p__Basidiomycota,,,,,,0.556
8e57aa0637eca6c6bb1114aa2b4e69df,4,0,8,0,0,0,k__Fungi,,,,,,,0.667
5ff91921820e979ec8703894935ae500,0,12,0,0,0,0,k__Fungi,p__Ascomycota,,,,,,0.625
7433c918ada365659e39a8cc7432a928,0,0,12,0,0,0,Unassigned,,,,,,,0
db2f1aa0c00af2d5eb86d765398425f4,0,0,12,0,0,0,Unassigned,,,,,,,0
1b1b106c9713c95df881e5a645d7325e,0,0,12,0,0,0,k__Fungi,,,,,,,0.75
626e35decaf2b20e0f7ff54d91a6e58e,0,0,12,0,0,0,Unassigned,,,,,,,0
3ad298a105c360783805a1339caef818,0,0,12,0,0,0,k__Fungi,,,,,,,0.75
108ad4812366fe9fc9394c8c0207ccb0,0,0,12,0,0,0,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Nigrogranaceae,g__Nigrograna,,0.727
002dddae22f5f02d2b205570ca5584d9,0,0,12,0,0,0,k__Fungi,,,,,,,0.75
932ec98c2e928f6ac0aa3557ff1c61a1,0,0,12,0,0,0,k__Fungi,p__Ascomycota,,,,,,0.667
edf29719530d890ec4763098c646d7b2,0,0,12,0,0,0,k__Fungi,,,,,,,0.909
c830a01f711da41320230ce484f8d0cc,0,0,0,12,0,0,k__Fungi,,,,,,,0.667
265dd912b13b40eba9757d40dbeb4a90,0,0,0,12,0,0,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Microascales,f__Microascaceae,g__Cephalotrichum,,0.636
9429d1b4eb3babeaa689ebcbb4d9b164,0,0,0,12,0,0,k__Fungi,,,,,,,0.571
14b8b7397aba9869b95cbe7f4853bd48,0,0,0,12,0,0,k__Fungi,p__Chytridiomycota,c__Rhizophydiomycetes,o__Rhizophydiales,f__Alphamycetaceae,g__Betamyces,s__Betamyces_sp,0.545
a8c25fc07c2ee588530a1992a694e675,0,0,0,12,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricomycetes_ord_Incertae_sedis,f__Agaricomycetes_fam_Incertae_sedis,g__Agaricomycetes_gen_Incertae_sedis,s__Agaricomycetes_sp,0.545
88a71a35b15263d46433e279e23a79ec,0,0,0,12,0,0,k__Fungi,p__Ascomycota,,,,,,0.625
958de560942ccb5ce67a3f20b69a415d,0,0,0,12,0,0,k__Fungi,,,,,,,0.625
95949d56546056d34e5887d9e6637efd,0,0,0,12,0,0,k__Fungi,,,,,,,0.833
bbfd157aebda25804ec6d010b4700661,0,0,0,12,0,0,Unassigned,,,,,,,0
fb8fab46acff938257dfa95c4f9fb175,0,0,0,12,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Cantharellales,f__Ceratobasidiaceae,g__Ceratobasidium,s__Ceratobasidium_sp,0.636
84e2ec18ad6e61bdf9808bb4e05a1623,0,0,0,12,0,0,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Cladophialophora,,0.636
f92df6df0a41b517c185756aeb8c514f,0,0,0,12,0,0,k__Fungi,p__Basidiomycota,,,,,,0.556
03cb01a678beec77b3d1cc4eccf95e73,0,0,0,12,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Boletales,f__Rhizopogonaceae,g__Rhizopogon,,0.615
0cb331c40954f2d111d6942519862fb2,0,0,0,0,0,12,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Myxotrichaceae,g__Oidiodendron,s__Oidiodendron_sp,0.818
93e1d9e6c2ba6909afbc963abbadeb26,11,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,0.667
3eb95a49296e7aa35be9589a780672c5,11,0,0,0,0,0,k__Alveolata,p__Dinophyta,c__Dinophyceae,o__Peridiniales,f__Thoracosphaeraceae,g__Scrippsiella,s__Scrippsiella_sp,0.667
1bc4064137956c7cda801dc6db70dabd,11,0,0,0,0,0,k__Fungi,,,,,,,0.667
6b76917ce6a56b45e66e3b535f7e425d,11,0,0,0,0,0,k__Fungi,p__Ascomycota,,,,,,0.714
40c94b32f9ca1abe846f2e2ffe76d9f3,0,0,11,0,0,0,Unassigned,,,,,,,0
11758ccc3a7901ce417ac1f360d7e6de,0,0,11,0,0,0,k__Fungi,,,,,,,0.667
c9503edab96e14d206efed1cf8001436,0,0,11,0,0,0,k__Fungi,,,,,,,0.571
4320cf331d981214e8299779fa55eb1e,0,0,11,0,0,0,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,,,0.636
53ec1d4c16e385be0b39941f0a89f134,0,0,0,11,0,0,k__Fungi,p__Ascomycota,,,,,,0.667
7927a6979ce6900c650ef9e02375ed42,0,0,0,11,0,0,k__Fungi,,,,,,,0.6
e40af50ef40c6cdb88e046a6c2a0db8c,0,0,0,11,0,0,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Cladophialophora,,0.636
eb5e3055cd4098800ca5eb2e2d410bd7,0,0,0,11,0,0,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,,,,0.636
c9802abc4bdd3c8ec71e3cce3b443b40,0,0,0,11,0,0,Unassigned,,,,,,,0
2ff2cfd545e6b083f3bd0282ad8e22f1,0,0,0,11,0,0,k__Fungi,,,,,,,0.714
a5e5939c8162ff2809641218c7bc63a0,0,0,0,11,0,0,k__Fungi,,,,,,,0.667
6e80a1ce814bd6a494def16e2e7ad47d,0,0,0,11,0,0,k__Fungi,p__Ascomycota,,,,,,0.917
348e1b30d151aecf0478a437e08bb1a7,0,0,0,11,0,0,k__Fungi,,,,,,,0.667
58f80cf8693c7f4b9c1f6f208fd48fae,0,0,0,11,0,0,k__Fungi,p__Mucoromycota,c__Mucoromycetes,o__Mucorales,f__Mucoraceae,g__Mucor,,0.909
14ce6e05cc650fa69eb3c2fee0f72695,0,0,0,11,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Thelephorales,f__Thelephoraceae,g__Pseudotomentella,s__Pseudotomentella_sp,0.583
b7466aa0c5588605a127e85c1c6af62d,0,0,0,11,0,0,k__Fungi,,,,,,,0.75
cce6ee6ffd97d7890d32e97fc9159b48,0,0,0,11,0,0,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,1
0ea7c77a3b08c13a05486ae797176e73,0,0,0,11,0,0,k__Fungi,,,,,,,0.571
1cce3820b01db657dfdcc177015672e3,0,0,0,11,0,0,k__Fungi,p__Ascomycota,c__Leotiomycetes,,,,,0.75
798b26d8b8facfbfc87fc5e183847675,0,0,0,11,0,0,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Hyaloscyphaceae,g__Hyaloscyphaceae_gen_Incertae_sedis,s__Hyaloscyphaceae_sp,0.636
5c4d21ab9a2b9b22f39783f54edd5535,0,0,0,6,0,5,k__Fungi,,,,,,,0.667
66c54074330c33dedca5e2cb4704c001,0,0,0,5,0,6,Unassigned,,,,,,,0
daa63d9e9c4db7df85b47efd9c2ef6d4,0,0,0,0,11,0,Unassigned,,,,,,,0
b21fb7c633fcf81639191c0b96526702,0,0,0,0,0,11,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Tricholomataceae,,,0.667
2ea5d9b0a10eb8b588a9d0b85c1ebbba,0,0,0,0,0,11,k__Fungi,,,,,,,0.75
b0dd506ce8919aabf5bc4b00bee2a6a3,10,0,0,0,0,0,k__Fungi,,,,,,,0.833
1165cdd62da88a6e0bc1c3f1cc63d088,0,10,0,0,0,0,k__Fungi,,,,,,,0.75
7c0ceb8ce48ce9f909638f10ef52bab9,0,10,0,0,0,0,k__Fungi,,,,,,,0.75
01f2a8a04e5e5a62480545a55ca5a601,0,10,0,0,0,0,k__Fungi,,,,,,,0.917
162a1c259f704dc57cd969a73de3bc50,0,7,0,0,0,3,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,,,,0.75
d8a54a6619d1b22c0a3bc9390689f642,0,4,0,0,0,6,k__Fungi,p__Basidiomycota,c__Tremellomycetes,o__Tremellales,f__Bulleribasidiaceae,g__Dioszegia,,0.818
5fe40d53e1a681f4ba2f799672dbdf0c,0,0,10,0,0,0,k__Fungi,,,,,,,0.6
7220c75f67177a990db1f59aa1f7ddc6,0,0,10,0,0,0,k__Fungi,,,,,,,0.6
2ef4431e3b03afeedb56120c24030027,0,0,10,0,0,0,k__Fungi,,,,,,,0.667
